사용일자,강남,반포,삼청,서촌,성수,신사,신촌,연남,을지로,이태원,장충,종로,청담,한남,혜화,홍대
20191106,107708108517,24733271871691917418194741912735523559,3052332816,3200632801,10838110433741740378,378594074134861373221831320715,5003651149233732507213051667,664859947478478989215625171203411946,139671461610403084050568597251586175837928982290191580015872,637863281373414606,163871615551094654467647144538491110030106881687717294,1253114850174561649130006298683678733943,24312275192678829251,1144011779544651776447,4650247198,7478478989215625171203411946
20191107,110203111704,38653841246842679017107173651941219042,3076832614,3039331058,37419405661114811310,375844088635591384971876721509,5150552767233602508612571677,663460101177312527764988162220822469,591095919828186275831610616197135211418610403964102669957214,602858921408215920,17140175011660416053511047254489454245905103980810731,3647734085306313072412976152511703216385,23939274572690729594,1157011888544651857334,4613246772,1177312527764988162220822469
20191108,118645124335,25587286151690417265201112007336763621,3239034662,3214231998,38475417981178212119,408294454739554435812015923441,5552957836251842629412751700,6711603088225101084239828791369014882,142251537962743622432979929545166931651330398074092469987300,693172821744123531,173301779117289169305083460046824746459750281037810916,3901736817315483193413313164721884918348,24342276272673129381,1184612013546153838838,4856448958,88225101084239828791369014882
20191109,8986596178,198182176097299636155431495428042683,3011433325,3716434264,11459124021861620339,168751998133494356683413637146,71068751917532532016520768,4937461127863629166831654198922114403,2474024632448752104438842340178911633110990115798479948220,731480402246229661,3409293830933157302032298087637914327145871213411458,195341897638389359533056431273897813901,15286163411512316093,37803694323693039109,4999852908,27863629166831654198922114403
20191110,5440252767,218923616053631610444101241407615082,1817719308,1909120418,119501256275878320,18600190011939719637959810552,36643352431316714194496454,333334311286711014745987212818162314,33041303581240911878531553705460514830158251603617712077,498148761687313651,21692002198121134764543510126106938939864123652086,21813198981533714501543675691246710765,8930984584928961,62756738257325505340,3599137080,1286711014745987212818162314
20191111,104204106239,23958263241685217336189901860833973333,2803229387,2811528659,34841375531035010375,377004047434034367081677619027,4866850276227262495012611578,669560047178474912211023591219711763,564155650327406267231541215413132651383460381303899768386964,561553721300713404,16286166561615115728500046684393448644784829971210463,3468832078287432925712293146511613015563,23160262112611628059,1113511494539152616440,4005440936,7178474912211023591219711763
20191112,107776108548,24339272291732817589191801893135983534,2938631762,2845528446,35976387041080110886,380594094334608372151839520759,4960351184226722458312601608,659060207163974773211323361164911326,572105769327739270961581715708132941382510395413979268077067,596857301309213787,17037174161660916171513046764607459645744968986410551,3581833373303613050212620149501675015965,23648269382685229361,1131711709550452086130,4379444791,7163974773211323361164911326
20191113,106411107022,24620264611692517334189591866436173588,2990730656,2905429178,36206388281023610268,370954006434886370101853920698,4944150199225312417111211540,630058097157574937201622791107911552,5699257389278382751815340150181378413953389633919065356859,595259441297013785,164881703116054158714944463345214494449648591027510884,3266630888291462863012440144601637715585,23864271362677029113,1112211592520649785942,4557445775,7157574937201622791107911552
20191114,108984110709,24174260891693517317190021897539133842,3000831427,2984830315,36445394931038610579,378574083736097386811854421075,5165353375230272466511641530,640457837860683486224126271206812707,578345839327498273101548015355133751388920388523940765736971,590261211402615818,168461723116062155795084468145574478456949451011610421,3476932086294342941212692149281646915826,23611267802682829230,1120111583515850576231,4480545618,7860683486224126271206812707
20191115,116595121528,24488271411668217162194861963538513525,2960330819,2939828978,3567638725991410144,399144355438149419822043723734,5341155971237162416211821499,641357718319995102228127971293214426,5955259752290172836115742158211439714938379853919365006968,635569661635022353,166491714716785165144895457246284559450847061027410853,3441232825301263017512977158551701716840,23511269042701129194,1143011629524551128431,4837649641,8319995102228127971293214426
20191116,8994696594,1922921096999310005161381542829372798,2903032157,3490631063,180582065792249698,317013386134148373311810520676,53475553572080021499677689,47044540100240114370283037541638715880,4391242077179791714210975113758569946510240642491643784990,741282672088227609,1402214494123521153233192974311032273073309283666901,377083586829893305388632136161898618346,15033161511534616435,92589151366637034342,5482255356,100240114370283037541638715880
20191117,5234451306,12228134665951616910170994618951959,1404714906,1564815453,107061127045684663,18079186231879519165971610316,36826348521204212892411349,315230366840965911166221891216510373,291162788611669112594934464649974804167001640815021811,406641511499311668,877995648377794419361915197318771838193051615831,1803216663137141270749966340106278876,8763950082398652,57136174220621985618,3979737944,6840965911166221891216510373
20191118,105775107412,23930264231668917051187611833433723403,2830829390,2831528646,359453862397979867,372384018034828370461774619916,4837149806228232527611641598,652159397425276521199422921201111379,572045724827172270931551915624134861390410382573854466516883,534652381307413303,16627171221610615739489346064610458844744829989910579,3352031486294762924612358143041601615467,23693269112618328082,1094411310525750815244,3998440564,7425276521199422921201111379
20191119,108358109071,24187267301699117518190991890935083443,2925531052,2793327720,36325386601018010219,386784172735868382041863720899,5035951738233632488512361625,649260197308376587220424701168511417,5839158980265762678815330151121342013650386033904367406903,560755841318813859,167881750616346159034908456746854472439948181078411177,3394932109292872916712626144861605815252,24194275502718129678,1118311612547752046334,4443144972,7308376587220424701168511417
20191120,108174109136,24519269811730917637193461892334933468,2990731165,2989030275,36321392901008110260,376514060635298375111817820414,4998351041233142486210231500,639757337421277813206423431207812052,5894059216283732812815502154631372414349391313957567276809,573757931356014512,167591767216586162385024451845804682453649131125311507,3465232649290572901412448146471662316233,24325280072718229436,1115611551519449084130,4436244876,7421277813206423431207812052
20191121,109687111295,24388270001711517571197581952138753842,2911530807,3020730569,36174395651067810975,374044102035762385651828620962,5102652795229812479610781493,619856487639781945215325731215012484,594756004127319274451572815587131081394020389573941967847120,617261921370515233,169891757516477157674935452246004518454649301049911089,3542432882286632898512524148931683316018,24387276622709029677,1122811571525950605025,4470445202,7639781945215325731215012484
20191122,117887124579,25072281451712317448206772043738133593,3136333039,3320733231,37181407171092910971,406194461739388443352050224754,550135783824725257119881467,6292590088824101247235430131433315320,623546218929012292541626016466141901488010390944037868237122,693174651730923488,176221825217093165465034456447404764453848301136111640,3759736324294783010213043162511830218354,24283281482669329167,1173011939519449973022,4858150066,88824101247235430131433315320
20191123,8848996090,194642117498499691158561556929382917,2708629566,3474330721,184832033192309810,327253525234315368841715620112,50974530711921220287554641,4732437697913112688266434091672916321,4247341180164041558410891113587943846720236932434045325003,754783232061927320,1407714932119261130133112945328732252868310191767452,367873625127262280828490124221852018579,15183162561526716276,92539158346033324342,4724649863,97913112688266434091672916321
