period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2018-11-16,19266.98896,9908.582079,11018.51995,13532.97796,7373.079223,5232.839811,3641.646193,4094.978907,9610.406216,4158.895449,2957.439943,1382.178591,4057.133048,9354.263464,7569.305378,19093.69989
2018-11-17,23223.01782,11980.14254,15291.75937,16085.66654,6371.591604,6496.933858,4186.753274,4108.512205,11616.25178,5854.675581,3780.281083,1457.059583,3691.043967,11837.27777,10642.48692,19172.03587
2018-11-18,16942.71353,9746.449723,145320.1497,12872.48109,5622.298724,4921.200464,3661.336562,3286.184938,8971.234549,4838.446757,3270.556689,1238.656527,3298.955825,9928.938022,7231.992717,13242.33754
2018-11-19,14317.80301,7485.909631,129944.0166,10361.33162,5118.949117,3818.082808,2952.489989,3325.738852,7612.867767,3111.683056,2220.939975,1140.895178,3140.871822,6420.82929,5543.350163,13390.65445
2018-11-20,14206.87522,7482.81156,10168.44891,9988.502074,5299.237293,3949.137579,3228.151798,3657.792356,7783.316785,3088.963369,2444.59553,1318.737583,3277.114455,7467.672564,5596.280723,14532.30646
2018-11-21,14004.71831,7537.544139,188502.5371,10238.78655,5648.351809,3720.051927,3102.756769,3733.780656,7706.409115,3130.274068,2493.487441,1242.816733,3190.792896,7446.96345,5707.336035,14845.66339
2018-11-22,15762.95588,8305.860285,10653.89949,10754.93463,6002.676696,3987.317181,3310.022104,3509.982797,7800.980954,3268.66197,2598.552597,1174.175662,3054.550263,8078.589198,6196.178704,15662.47595
2018-11-23,19124.95604,10034.56761,11416.46766,11802.80208,7022.923613,4331.976399,3550.4494,3700.470401,9109.461285,3748.892042,2803.482877,1302.097535,3532.961763,9235.18943,7179.058234,18497.2788
2018-11-24,19767.70982,10637.656,58915.82706,13301.39078,5990.171313,5265.859682,4118.355679,3851.404091,10532.26291,4400.55901,3096.834341,1147.135099,3652.562838,11000.63133,7706.304197,18575.62129
2018-11-25,16379.78997,9600.843078,10348.67619,11806.95443,5302.364251,4978.988252,4119.391956,3325.738852,8473.410255,4407.789089,2966.802581,1199.136122,3328.075852,9118.181357,7260.01547,13927.53681
2018-11-26,13903.12584,7648.041987,8530.833119,10436.10514,5511.832471,3519.861174,2858.184368,3297.633948,7639.893848,3176.747244,2346.811709,1264.656845,3161.672869,6940.62762,5265.194032,13926.48999
2018-11-27,14333.3518,7370.248332,7629.71559,10006.15737,5334.670027,3549.786813,2814.658524,3692.143988,7598.319375,3116.84771,2371.777022,1267.776806,3493.440312,7799.0184,5633.644394,14276.40111
2018-11-28,14931.52281,7704.837277,8244.346963,10589.80846,5397.198165,3573.519971,2800.149536,3644.260592,7865.420657,3029.063835,2390.502298,1287.537202,3463.279963,8403.719149,6073.711073,14492.61831
2018-11-29,15456.0922,8753.009789,8317.278595,10154.66634,5448.262014,3915.082948,2716.207798,3677.570847,8339.339508,3093.094221,2426.910261,1241.776488,3380.077572,8421.322572,5819.427048,15397.16873
2018-11-30,18775.59587,10505.47166,10641.40178,12140.32104,6071.457525,4469.221642,3172.190639,3913.859093,9578.183934,3700.35344,3303.844633,1512.180179,3772.165713,8932.834555,6798.155931,18485.78979
2018-12-01,22793.82744,12977.71323,13697.87616,15122.95739,6122.521374,6004.711943,3897.618753,4282.345448,11057.10842,4438.770481,3543.102864,1496.579988,3719.125471,10887.76868,8293.750236,18417.896
2018-12-02,16631.70754,10720.26854,10001.77497,11949.23488,4343.603152,4495.0203,3236.443129,3462.099401,8426.639581,4028.76925,2786.838905,1326.01775,3146.071634,8784.76506,6463.954294,12971.80922
2018-12-03,13816.03902,7308.289591,7630.771205,9857.648403,4610.389137,3135.987594,2618.793349,3562.028632,7143.104906,2555.030043,2018.090998,1199.136122,3145.031311,6692.118243,4959.019071,13205.77685
2018-12-04,14818.52387,8144.760619,8207.890572,10418.45377,5053.295246,3546.690572,2874.764788,4071.037976,7753.174928,2780.170195,2420.668933,1465.379607,3504.880259,7515.302178,5649.215205,14287.89663
2018-12-05,15068.37029,7857.675422,8480.823396,10083.01098,5117.906797,3363.009755,2609.465741,3912.81925,8342.460145,2794.628178,2198.054674,1480.979798,3415.437733,7579.499984,5500.796222,14688.98492
2018-12-06,16283.37539,8105.518393,8971.4955,10981.33138,5325.291603,3576.616212,3165.972982,3804.562072,8454.701013,3110.651432,2288.557161,1449.779417,3520.481494,7878.744666,5798.669889,15633.22349
2018-12-07,18638.74839,9113.415988,9902.811135,11616.90635,5412.830505,3567.327489,3383.60108,3715.043542,9206.11841,2762.612985,2454.998174,1634.901988,3857.448749,8724.708177,6645.586301,18551.59643
2018-12-08,21491.73552,10689.28784,11990.45788,12307.52338,4924.070919,4529.072921,3580.502532,3740.025849,10135.25173,3135.436545,2691.135096,1556.900648,3951.050764,10094.61094,8009.368134,18908.82229
2018-12-09,16208.73063,9420.122299,8677.714296,10071.5842,3816.285099,3552.881045,3391.89129,3318.452282,7922.578874,2773.973916,2223.021278,1364.498297,3536.08093,8111.721081,6014.55062,13196.37497
2018-12-10,14927.3805,7384.705995,7263.021605,9869.075183,4698.970359,3174.169206,2907.927869,3414.217539,7857.103819,2593.241514,2134.600094,1164.815393,3598.482274,6850.544546,5483.15401,14387.12351
2018-12-11,15843.81411,8086.92997,7839.123059,10432.99089,5224.203774,3636.46749,3102.756769,3492.287059,8447.429248,2819.415467,2322.885112,1374.898424,3868.888696,7852.859398,5525.704028,15445.21194
2018-12-12,16175.56189,7835.988928,7848.491635,11018.71815,5422.20893,3401.189357,3226.079245,3488.123086,8817.419208,2736.79407,2350.971734,1402.978845,3781.526815,8222.517771,5591.090452,15750.21381
2018-12-13,16904.35935,7875.231155,8523.538071,10662.50581,5044.957916,3244.339947,3041.614229,3374.662091,8715.565882,2805.989109,2424.830249,1421.698996,3831.447889,8999.102822,6117.300715,15978.96034
2018-12-14,20775.38011,9739.220891,12504.0519,12237.9442,5756.733424,4023.435302,3510.032385,3618.238441,10258.92521,2905.133916,2757.710985,1651.542036,4021.772887,9893.735678,7304.644735,19588.80046
2018-12-15,23965.29291,12047.26473,13830.18609,14356.52875,5648.351809,4596.147422,4044.776704,3666.120303,11763.83557,3716.876849,3267.435379,1393.618575,4074.813129,11773.07996,8587.469332,20904.88787
2018-12-16,18245.84103,10141.96739,10557.02804,11476.70599,4445.732076,4044.072219,3777.403984,2947.884707,9023.201424,3402.921197,2680.732452,1323.937647,3415.437733,10043.87563,6633.130436,14429.94562
2018-12-17,17365.69045,8783.990494,9052.740093,11670.91033,5271.100795,3652.977426,3721.442825,3500.613473,9770.457971,2980.523057,2530.936701,1318.737583,3632.803913,8368.516805,5933.593384,16461.52507
2018-12-18,17972.15364,9228.044597,9463.185518,11947.15479,5832.809263,4073.997858,3406.400278,3791.030308,10168.50936,3176.747244,2528.855398,1402.978845,3775.28668,9280.748582,6563.593365,16898.13374
2018-12-19,18166.01838,9613.23536,9858.022932,12074.8942,5773.408084,4241.16874,3379.455975,3828.504536,10341.03395,3365.741351,2505.970098,1418.579035,3951.050764,9371.866887,6690.215566,17187.45931
2018-12-20,19402.7933,9193.965821,10454.93507,12658.54529,5633.761788,4147.264841,3598.120349,3715.043542,10637.23201,3295.514686,2723.383034,1453.939623,4067.532672,10039.73471,7050.36071,18343.7408
2018-12-21,22393.66347,10566.40038,12884.28036,14766.74505,6340.326923,4818.009851,3867.5645,3693.183831,11538.3039,3786.071888,2793.080233,1461.219401,4428.421942,11193.22475,8280.254748,21250.61822
2018-12-22,26857.6698,13879.24374,16458.49582,17416.0148,6372.632699,5671.402929,4529.7764,3997.13243,13101.41269,4657.714355,3602.397419,1756.583552,4264.097804,12795.0687,10525.20564,22491.5036
2018-12-23,24309.4752,14138.4463,16290.78511,18719.36107,6287.178435,5698.232327,4632.372231,3913.859093,12736.61893,5222.63125,3861.420932,1552.740829,4230.816488,13940.27689,10724.47986,18827.34585
2018-12-24,27443.40631,15082.31711,21485.95274,21449.63286,7880.596884,6335.955457,5140.172247,4202.194708,14142.79173,5545.882407,4359.701385,1977.066323,5298.921584,18005.46126,14055.05645,21282.99813
2018-12-25,25971.29819,14746.69547,18411.77796,23331.43588,7326.183426,5955.180128,4957.778662,3643.220749,13414.24443,6025.080853,4354.500063,1745.14318,4624.987074,18635.01205,14380.95287,19295.28761
2018-12-26,18949.75438,9889.993656,10054.89498,12985.67946,5355.51274,3805.699854,3581.538808,3779.581298,10524.98628,3381.233135,2785.797608,1317.697726,4009.292618,9322.166812,6904.01705,19462.41477
2018-12-27,18880.30263,9023.571944,9616.324979,11435.16689,5139.791829,3743.785085,3360.801882,3471.468725,9656.131817,2877.249575,2383.219673,1326.01775,4133.054983,9205.158738,6910.246944,19644.15841
2018-12-28,20620.91269,9603.941148,10726.83113,11236.80629,4978.261726,3625.115277,3396.036394,3268.4892,9601.049165,2765.712212,2286.477148,1399.858884,4042.572135,9164.77574,7818.395209,20600.93282
2018-12-29,22352.195,11583.59218,13374.93362,24845.59978,4780.25657,4200.923638,3620.919547,3376.744845,9998.065206,3424.607083,2853.414794,1436.259329,3942.729985,11262.59871,9079.426948,20298.02459
2018-12-30,20133.66191,10820.43949,11980.05254,22277.33599,4232.095804,4143.13585,3669.626772,2920.821179,8487.958647,3842.872195,2758.750992,1249.056654,3646.322704,10053.19271,8086.170799,15908.97941
2018-12-31,20717.32727,9794.98616,11897.75234,20362.30248,4731.276134,3852.137438,3262.351156,2761.561076,8749.863728,3167.451738,2459.1582,1383.218448,3742.005364,9439.170385,7772.730244,17605.27072
2019-01-01,18067.53264,9436.645342,9544.448961,21051.88142,3621.405676,3871.743614,3400.182621,2272.328689,7337.454507,3272.792823,2659.927164,1063.934083,3364.476336,7990.576586,6144.283844,14069.5923
2019-01-02,16867.03319,7871.100394,7874.542686,16576.8888,4406.13129,3135.987594,2848.856761,2843.793036,8005.722958,2603.568645,2186.612024,1188.735995,3070.149699,7130.115345,6155.704009,17043.31668
2019-01-03,17985.63128,8453.53231,8501.671776,17016.18327,5113.738745,3594.158897,3073.739913,3170.642723,9101.149307,2928.887404,2431.071577,1375.938282,3488.2405,8050.628968,6860.427408,19362.14107
2019-01-04,21460.63794,9727.8613,10488.26231,19010.14657,5799.461168,4156.551554,3416.76304,3503.737603,10052.10765,3395.691118,2942.875984,1522.580306,3896.9702,8913.160671,7519.485842,21412.51778
2019-01-05,24081.39859,12447.94585,13088.46631,23906.77836,6059.993237,5164.73256,4120.428232,3516.22799,11217.16018,4529.653583,4025.780642,1454.97948,4043.612457,11211.8634,9175.951072,21498.1685
2019-01-06,18390.98069,10138.86932,9372.553498,18453.49747,4443.647437,4503.274263,3569.103493,3012.422463,8548.237501,3850.102274,3194.618162,1318.737583,3469.520097,8881.064018,7256.900523,14892.66628
2019-01-07,16062.56295,8069.374237,7866.192023,15019.10571,4882.385494,3428.020765,3147.318889,3109.227563,8213.585599,2710.975155,2291.67718,1190.81571,3266.714831,6939.592389,7084.609434,16829.19313
2019-01-08,17020.46503,7937.192564,7942.252797,14767.78314,5163.760275,3774.743474,3070.631085,3345.517343,8419.367816,2914.427245,2702.577746,1342.657798,3702.485713,7685.116019,7274.542735,18107.67953
2019-01-09,16388.08215,8095.191491,8022.460626,14794.78513,5455.557025,3600.34937,3098.611664,3249.752086,8597.0886,2848.331433,2618.317878,1454.97948,3646.322704,7841.47186,7206.045287,17836.10439
2019-01-10,17357.39071,8627.024258,8976.69817,15734.64855,7181.326758,3888.25355,3019.851307,3328.862983,9185.328743,3170.550965,2875.260088,1390.498615,3549.601521,8214.231424,7436.453283,18509.81464
2019-01-11,20556.63883,10137.83663,11189.3598,17517.79031,6265.293403,4472.317883,3575.321151,3714.002165,10581.10915,3536.144446,3350.655241,1615.141592,4146.575574,9096.437011,7381.4474,22006.84523
2019-01-12,23353.64427,14654.78872,14221.87552,22068.59454,6859.308872,5435.094055,4434.434503,3728.575305,11994.55858,5121.421017,4377.386654,1576.661044,4204.815628,11915.9688,9439.576015,23040.9153
2019-01-13,17843.60591,10572.59652,9551.74401,16899.86672,5168.971872,4615.753598,3787.767867,2929.149126,9046.066655,3980.228472,3555.585521,1418.579035,3652.562838,8999.102822,7517.410519,15819.14791
2019-01-14,15287.11157,8105.518393,7663.061689,14335.75919,4846.95276,3437.307478,2823.98501,2892.716275,8670.875633,2625.256707,2252.147907,1278.176933,3230.314347,7081.4505,6823.063737,15819.14791
2019-01-15,17081.63216,7758.537166,7852.657541,14644.19999,5307.574623,3939.848856,2964.925304,3094.655956,9760.065568,3273.826624,2790.99893,1371.778464,3493.440312,8763.020714,7667.904826,17541.55121
2019-01-16,20434.30456,8732.355986,9580.905352,17169.88266,5447.220919,5021.296845,3187.735904,3067.590895,11854.25142,4307.612658,3184.215518,1470.579671,3614.08351,12518.60359,9455.142903,20124.63601
2019-01-17,19933.58371,8557.834017,9569.444398,18797.24886,5948.485889,5010.977382,3210.535102,3269.529043,11315.89773,4217.761181,3486.929619,1499.699949,3659.843295,11751.33562,9131.321807,20050.4743
2019-01-18,20310.94228,10020.10995,13763.51275,20340.49092,6414.318124,4705.530516,3758.751012,3606.787897,10164.35337,3812.922428,3575.350803,1541.300457,4128.895493,9413.285116,7608.744372,21031.27357
2019-01-19,23412.73269,13722.27484,14867.76061,24545.46759,6938.510444,5805.551931,4258.259697,3596.37873,11655.74583,5180.288926,4607.282247,1490.340067,4061.292538,12277.34083,9109.528948,21772.8776
2019-01-20,18638.74839,11307.86658,10419.51544,20597.00783,5349.260048,4955.253085,3682.062086,2819.852105,8851.717054,4732.074048,4205.744319,1241.776488,3502.799614,9902.017523,7171.79264,15297.93535
2019-01-21,16608.90215,8410.159323,9717.381189,16167.71058,4953.249736,3776.806965,3002.23349,2765.72505,8036.905028,3032.160886,2950.158609,1192.895813,3277.114455,7364.126991,5932.557684,16084.45513
2019-01-22,16014.87345,8578.48782,8668.34572,16055.55029,5509.747832,4386.667946,3215.716483,3200.828847,8683.348461,3433.902589,2715.060403,1397.778781,3380.077572,7824.903668,6275.060616,17404.72332
2019-01-23,15929.86535,8786.055875,8369.361846,16098.12749,5595.203321,4208.14686,3187.735904,3042.608587,8743.627314,3287.250805,2827.408184,1274.017114,3526.721629,7850.788936,6479.521182,17610.49182
2019-01-24,16276.11878,9075.206452,9345.484533,16402.41594,5747.353774,4593.051181,3254.059825,3277.85699,8778.965373,3482.441191,2995.92921,1415.459075,3545.442032,8892.451556,6272.985292,17637.65063
2019-01-25,19525.12756,10315.45934,10040.32374,17857.38544,6840.550798,4708.626757,3470.652768,3393.399205,9646.779626,3426.672509,2941.835977,1438.339044,3884.489931,9299.387236,7203.96604,20386.80927
2019-01-26,22672.52875,13387.68589,14318.76582,21635.52859,6686.314481,5975.817045,4177.425666,3573.479176,11079.97365,4954.114973,3948.802109,1544.420805,4370.180088,11677.81623,8750.419504,20934.13383
2019-01-27,18067.53264,10574.6619,10817.46315,18607.20079,5061.631351,4805.626897,3764.968669,2787.583227,8651.131039,4693.8604,3468.204344,1245.936694,3834.567057,9430.888539,6873.918973,15223.78015
2019-01-28,15246.67867,8708.604112,7667.227595,14616.15992,5213.78303,3884.126568,2694.444876,2624.15915,8127.320877,2927.853603,2278.154517,1224.096194,3324.956685,7058.670924,5828.767966,15755.43491
2019-01-29,15628.18712,8174.708634,7747.435425,13658.6412,5172.097605,3934.689125,2856.111816,2995.768102,8311.278075,2772.940115,2245.906579,1313.53752,3311.436094,7164.286959,5935.668708,15703.21092
2019-01-30,14802.97508,8235.637354,7350.543333,13741.72333,5196.067275,3985.25369,2762.842471,2609.58601,7964.153346,2782.235621,2115.874819,1296.897471,3447.678727,7583.640906,6313.459987,15495.34878
2019-01-31,14514.77448,7614.995901,8437.071957,13661.75546,4975.134768,3641.627222,2764.915023,2615.831203,7540.120946,2563.291747,2037.85628,1138.815075,3311.436094,7062.811847,5920.101819,15364.78881
2019-02-01,16280.26866,8702.407971,9353.816346,13923.4628,4714.601474,3829.435021,2923.473134,2610.627387,8220.862226,3002.21112,2049.29893,1288.57706,3446.638405,7143.577844,6139.097497,16383.18909
2019-02-02,18468.73219,10358.82965,10493.48383,17725.49368,5102.274457,4261.807667,3655.117783,2700.145917,8842.360003,4123.781028,2667.209789,1147.135099,3285.435234,8858.284442,6863.542355,15801.39098
2019-02-03,13943.55117,7850.446591,8114.12941,13216.22856,3476.550233,3027.63725,2728.643113,1866.36964,6221.248212,3230.450499,2004.568335,996.3332569,2632.299972,6958.231043,5147.916672,10942.31691
2019-02-04,12501.5126,7660.434269,10958.10489,14801.01364,3382.758639,2935.796841,2650.919033,1643.611624,5505.168874,4376.805521,2230.302613,740.4898989,2166.368741,6270.689334,4315.531449,9279.452334
2019-02-05,11395.35657,6802.274079,9348.594825,14046.00786,2768.942778,2804.74408,2441.581145,1431.264308,6393.772795,4342.724902,2931.433333,700.9691059,2084.206672,6746.998973,3564.099538,10977.83078
2019-02-06,18303.89387,10513.73318,10583.06024,19081.80192,4653.116881,4689.020581,3448.889846,2209.873687,9214.430388,4908.673422,3233.107428,1086.81444,3212.634267,9891.665217,6052.949991,15946.58043
2019-02-07,18000.14449,8851.115355,9710.086141,15211.22995,5102.274457,3859.360661,3087.211504,2922.903933,8805.986593,3260.400266,2340.56909,1193.936059,3401.917142,7713.076249,6770.133178,18192.28343
2019-02-08,20436.38328,9733.02475,10642.43854,16541.57821,5888.04239,4569.318023,3373.237196,3346.557186,10035.47883,3415.313754,2514.291439,1578.741147,4252.657858,8831.359443,7437.492906,22281.55433
2019-02-09,24642.251,13111.96029,14665.66704,20392.41872,6574.807132,5874.689923,3959.797569,3669.2429,11383.44835,4660.813582,3424.513755,1582.901353,4111.213613,11731.66173,9189.44656,26420.96208
2019-02-10,18774.55273,10919.57774,10191.37082,16517.69048,4967.839757,4995.498187,3633.354862,2729.292198,8654.246816,3681.762428,2882.541423,1261.536884,3600.562919,8546.612491,7264.166117,20643.75493
